country_code,year0,migLower,migMedian,migUpper,popLower,popMedian,popUpper
620,2040,-513845.433925971,-37849.3820885215,521318.540228122,7627766.49562332,9099153.60932882,10778106.0199214
620,2045,-490093.919987571,-45159.9660684802,501061.157064807,6945422.61269083,8734317.8508428,10875871.1176301
630,2020,-489932,-489932,-489932,2860840,2860840,2860840
630,2025,-506759.786192506,-311695.394232626,-117006.323798124,2290846.18096279,2489781.14469406,2689486.62636548
630,2030,-383547.211328693,-200604.080339848,-9299.68144076248,1851607.8060546,2195953.094591,2567161.96095256
630,2035,-284040.482173417,-136192.223148997,35680.8510445258,1508241.94378634,1951180.9268402,2491935.92632465
630,2040,-220349.533205968,-93201.5574860614,64301.7654500941,1212512.12899056,1737686.27609998,2405803.99041208
630,2045,-161638.060194034,-59120.4048951375,81145.4069471808,985616.370322497,1544209.25129219,2355636.17840459
634,2020,2e+05,2e+05,2e+05,2881060,2881060,2881060
634,2025,-836451.026912705,158975.082852779,1314180.441059,2146615.95428682,3134993.9719275,4296561.94072906
634,2030,-800310.255587953,114398.265813016,1403891.0980227,1898152.13124599,3318263.75244129,5489109.10266754
634,2035,-942926.354985969,-12699.4926832297,1397486.87546314,1731989.6235549,3453580.53268074,6102874.8191212
634,2040,-1016992.51781052,98988.5201895074,1470790.7121015,1652198.77354962,3672578.11389071,6795871.94276441
634,2045,-951851.869058554,76121.9378303975,1472851.7851219,1616118.37971465,3767441.96390994,7266216.68133137
410,2020,58657,58657,58657,51269183,51269183,51269183
410,2025,-537092.065803983,21497.6475681631,543343.026857868,50596581.4724193,51277161.6102006,51974781.6190873
410,2030,-555469.239698743,18819.8331157971,604939.103422305,49602310.2717789,50924599.9445675,52267383.274046
410,2035,-562218.101787828,-136.717089074326,620914.868348512,48130285.8043837,50226664.3933422,52302667.9267278
410,2040,-616513.227407399,4605.14259862614,635417.956753287,46316669.9943429,49093399.0619903,51820709.4975483
410,2045,-637467.471289935,-333.662814245219,627897.399591297,44009012.9379596,47621465.4473267,50806110.3419311
498,2020,-6935,-6935,-6935,4033963,4033963,4033963
498,2025,-106480.052579931,-14109.1844078852,92365.858753632,3868528.54649069,3970578.00591318,4081425.16213066
498,2030,-129889.330588452,-14367.7875850071,109487.626029908,3659523.21975225,3873840.88746916,4112203.19211914
498,2035,-136709.404931511,-16466.0471157996,123533.744619456,3414197.92076356,3752823.36571245,4144042.61955136
498,2040,-145727.356116226,-14715.3696518342,127467.59639311,3168168.63312427,3614153.19880034,4119815.47491052
498,2045,-143641.230019839,-14619.9269550939,139651.069249488,2904502.77576936,3460674.79348087,4123281.86242521
638,2020,-6280,-6280,-6280,895308,895308,895308
638,2025,-36901.3363270653,-5380.62600835882,25494.2913381745,891717.574047113,925329.189399513,957909.327249023
638,2030,-41319.3767720928,-5102.26603120773,29603.9321859628,892023.464729583,951517.303526733,1013194.88277744
638,2035,-42222.0595804033,-5083.54239803606,34373.1809989335,890597.56328261,972552.91727687,1071236.35337948
638,2040,-42082.613342567,-4934.78850427555,34788.707802511,876018.450337344,987750.835471746,1118397.85909548
638,2045,-40869.5993059942,-4579.61187436877,35965.5267462906,852454.415382243,1001276.8014267,1163373.13758735
642,2020,-369997,-369997,-369997,19237682,19237682,19237682
642,2025,-626447.351763196,-316597.114747471,-21821.5096704179,18182563.8848595,18531901.6277345,18861373.9292395
642,2030,-619270.822046772,-274156.548493585,52551.0182977992,17127231.383469,17794424.0513269,18472785.2082235
642,2035,-621039.052443833,-234112.610358387,136500.588359852,15994720.4211007,17046093.9200481,18091533.9535328
642,2040,-587080.268969995,-214419.710502261,134398.298833937,14847033.8233557,16280762.0662812,17702688.2313007
642,2045,-549399.546405249,-200671.899765707,157856.119638658,13716345.5921037,15545987.2264157,17368531.8342279
643,2020,912279,912279,912279,145934460,145934460,145934460
643,2025,-693136.089095374,865627.86806735,2465956.28161764,143500419.245829,145355607.168292,147390726.800623
643,2030,-1360511.09589416,779833.297001312,2977872.41027497,139844278.318269,143954890.925522,148294622.02146
643,2035,-1750591.81185721,689782.842176139,3197945.37576155,135239682.657635,141827015.046546,148545399.568584
643,2040,-1903793.37462111,602328.019280396,3410409.71489285,130397088.467786,139678166.528149,150264472.445814
643,2045,-1999021.83926894,525997.196163405,3590381.66260414,125018480.567317,138030158.878057,152324040.476564
646,2020,-44998,-44998,-44998,12952209,12952209,12952209
646,2025,-1845320.07533201,-39157.9678741407,1925743.41813888,12745622.661676,14518306.7893142,16541185.3903175
646,2030,-2094825.48567449,-46086.6164129844,1975796.87634362,13069165.875922,16162984.0402296,19655770.1625391
646,2035,-2245780.388083,-114192.455898723,2583277.37359367,13559663.0195139,17751021.1594456,23124785.0874433
646,2040,-2419613.17509912,-96445.2482286562,2632158.17492543,14190293.1775157,19402580.1295972,26776370.4109077
646,2045,-2596328.93717893,-37671.4381900419,2944313.59637909,14685776.3114518,21056149.3517427,30402332.3727873
654,2020,128,128,128,6071,6071,6071
654,2025,-539.217275550607,68.4886321777447,696.962751413656,5598.33726574849,6203.87734828627,6840.71725009991
654,2030,-670.150167343556,20.3574831122282,933.885105257027,5060.847018278,6268.39615015338,7709.28297392029
654,2035,-661.226047106181,18.0660737811929,1020.51696867545,4529.47983674229,6263.9009375815,8650.23702072637
654,2040,-640.030311257552,0.560158407112973,1178.99576563413,4041.11339289536,6136.98900740528,9729.34281021716
654,2045,-663.750914165157,-24.2263023278413,1243.376611622,3550.5395063413,6009.59481393145,11062.9157613606
659,2020,102,102,102,53192,53192,53192
659,2025,-3375.74402453557,-18.3169482178929,3335.07446994465,51180.6582314053,54665.4850795611,57996.7069098336
659,2030,-4067.92399580984,167.289800488029,4812.06948070996,48209.3559065904,55761.2785394402,63678.0048100549
659,2035,-4074.88294404879,47.3166843051017,5315.39417459504,45072.8202545089,56427.2172996229,69407.2050313549
659,2040,-4593.26381027023,100.220892060913,6625.71796340112,41145.5483823827,56070.0977596224,75542.527754461
659,2045,-4539.50151711038,-180.457759124054,7584.11444286624,37190.1191339763,55711.5963906654,83723.5750022859
662,2020,0,0,0,183629,183629,183629
662,2025,-6989.89236384933,-293.659211408542,6336.60620863565,179721.596079247,186515.05056151,193814.292446211
662,2030,-8673.29252352988,-219.904971304449,8295.96109956263,173209.391947849,187737.34141271,203500.162927431
662,2035,-9304.21623361918,-579.923340144131,8943.98329937797,164309.476726045,187553.447405077,213129.602208233
662,2040,-10189.3732354457,-806.934672645339,11093.1191465927,154329.449346287,185664.633420543,221530.398092838
662,2045,-9841.50059972172,-719.622129547185,12035.9561650939,141675.142493635,182678.424041835,229654.71831347
666,2020,-154,-154,-154,5795,5795,5795
666,2025,-478.615703723113,-113.371490562606,236.935328558204,5241.99809532584,5612.94466673946,5960.92453783981
666,2030,-505.606542285419,-104.341952805843,357.067923190592,4713.18021884518,5426.45907571553,6189.48997316077
666,2035,-489.15976743568,-94.5089921199076,417.43899290574,4216.80011422729,5231.953360471,6503.56892702885
666,2040,-464.078662996677,-76.9514154285228,436.713723157643,3759.79169503689,5036.68486460602,6850.82130584204
666,2045,-460.437224078027,-68.4011215274891,453.88112832758,3177.08167084332,4814.47192261581,7091.86429742789
670,2020,-1000,-1000,-1000,110947,110947,110947
670,2025,-3870.09166480056,-906.609866012591,1655.18522691151,109207.125274838,112341.150342085,115087.862492916
670,2030,-4864.73897216638,-984.007412620306,2624.69845517518,106263.119732183,113098.887950309,119591.959850037
670,2035,-5203.0309621456,-1049.18589742696,3682.3116928201,101864.846663585,113066.117507128,124850.830364233
670,2040,-5720.16779671153,-965.69817135713,3992.08193977588,95986.6996920832,112297.432669397,130437.207005457
670,2045,-5567.96863019868,-921.432562898212,4810.58554211331,89583.594687393,110531.815360217,135648.071092895
652,2020,-300,-300,-300,9885,9885,9885
652,2025,-1824.37471702618,19.757309548211,2138.56180659267,8490.36853601437,10349.2568895993,12474.3851102807
652,2030,-1959.21827175469,91.9236360380208,2849.81755980919,7579.21742434989,10749.6136844856,15165.3927245936
652,2035,-1926.72871225952,111.886401889388,3061.03358465686,6880.25479972666,11050.5128425057,18269.1032694508
652,2040,-1892.19124136876,92.5880235565556,3848.57885285597,6498.37465675379,11408.7803275919,21659.1818119511
652,2045,-2111.08736795735,146.082271288099,4127.58505905563,5762.26679897332,11743.1822145286,25768.8436965408
663,2020,0,0,0,38659,38659,38659
663,2025,-8472.95254392372,4571.0778184548,28652.5815251828,32469.4777837626,45518.9384270219,69682.9566760555
663,2030,-12387.3061559168,5206.08650372542,33422.4822736306,31330.2952251887,53537.7289698651,100168.784024073
663,2035,-17353.6957971455,4194.23690830747,37166.5619611493,31489.7663465143,63346.5048292642,125108.584014485
663,2040,-17142.1805394334,6314.82819447154,43326.4080810218,32208.0223728654,75670.0534806564,150535.721132223
663,2045,-22899.8038903897,6309.73257458277,51424.4292038289,34641.522386152,89486.2169648837,190766.997140937
882,2020,-14013,-14013,-14013,198410,198410,198410
882,2025,-21839.4054997852,-13686.3062287025,-6471.51248110957,195648.332755477,204117.078241131,212154.802503845
882,2030,-24062.3154670004,-12584.3319537401,-3110.84483749595,189043.606794094,209274.879447582,227835.310511258
882,2035,-23982.7784128665,-12200.2834446607,-607.820972697844,180429.855651395,213556.201975997,246091.576661034
882,2040,-24012.739549901,-11490.3130002568,1572.61746862173,171748.235421889,218436.649329126,267446.261537793
882,2045,-24129.3442660157,-11316.621186547,4118.01309858097,161704.015286594,223599.569184527,292753.366230157
674,2020,749,749,749,33938,33938,33938
674,2025,-531.127381036667,707.652445313426,2032.34497802319,33163.7950979218,34418.1667505705,35770.2766409759
674,2030,-959.065492960556,606.508446807678,2332.54386019872,32033.8333251932,34690.6106738373,37469.9212261804
674,2035,-1253.49976647135,585.490622202231,2581.75648014145,30543.7299615292,34853.040588404,39563.5305867497
674,2040,-1411.84871365503,539.182312867238,2955.95320925712,28681.5399569729,34833.7316587377,41792.4168827867
674,2045,-1488.45679444067,485.921969570097,3049.03701091156,26585.887538063,34575.316814449,44274.0574273229
678,2020,-8401,-8401,-8401,219161,219161,219161
678,2025,-21581.8369898052,-6327.62007614137,8532.20927387866,228003.664866772,243044.865457869,258617.503658727
678,2030,-23202.3221710694,-5896.53079729282,13102.7512024265,239290.076768557,268794.902074104,300582.703517725
678,2035,-26817.4149530173,-6556.49329355918,16427.5287031304,250713.160326875,296248.783513247,346949.277236252
678,2040,-27431.6936652328,-6295.39193079465,16464.1444032836,259793.168062822,322653.414552069,397150.170259262
678,2045,-28930.31673967,-7161.95365258637,19020.6525727699,269548.453164143,348866.311943889,449343.416351011
682,2020,674895,674895,674895,34813867,34813867,34813867
682,2025,-1378906.33753467,417110.0905329,2277240.87013883,35567856.1376585,37299147.9426472,39311668.6699791
682,2030,-1335127.98849564,562315.575342804,2608480.6605899,36446534.8344345,39648382.3457857,42999588.2333158
682,2035,-2266200.40630582,353110.308224157,2593175.43532828,36180357.366056,41241122.9687957,46206030.3054039
682,2040,-2507634.52254097,141888.4916378,2720267.5381674,35416666.9772375,42398075.3996409,49400373.2924517
682,2045,-2553490.15878633,116138.354825021,2757360.39370371,34420777.4657093,43465183.951719,52113666.4664935
686,2020,-100001,-100001,-100001,16743930,16743930,16743930
686,2025,-518878.24087046,-109062.365135863,277563.213574168,18556313.508192,19044496.7753887,19512584.2401652
686,2030,-683881.939229054,-124346.131745361,426138.109694291,20419510.8850341,21493076.4705759,22616037.7409722
686,2035,-789227.921699713,-164559.526133599,503069.537442913,22345912.2042789,24052046.779365,26017416.4997252
686,2040,-917335.683348278,-192280.62440656,601745.9515321,24099814.5372109,26747790.1068742,29748398.2282599
686,2045,-1016478.7497994,-154408.182883246,696504.685232708,25926790.7065215,29587238.6165953,33828649.3342958
688,2020,20000,20000,20000,8737370,8737370,8737370
688,2025,-313830.784234811,-36779.6630922587,194587.054454879,8228862.54573089,8508733.25371688,8766560.38493616
688,2030,-321107.28172239,-50654.3933590975,206346.654239883,7751462.35541267,8241429.42414424,8699329.30327392
688,2035,-298703.863300094,-51610.2825902852,222903.182082359,7248999.56201742,7929885.56665857,8660224.53542076
688,2040,-293664.987885052,-51274.1778307552,190165.830327897,6756350.86019599,7628990.79248317,8573193.65550986
688,2045,-282827.299342895,-47207.4279672948,211233.264513141,6295210.21454372,7322319.86106816,8477646.50631325
690,2020,-1000,-1000,-1000,98340,98340,98340
690,2025,-5849.54527090776,-1006.72017960263,3789.41651841065,95773.5267812538,100781.336265123,105582.049843377
690,2030,-6315.09388773927,-1128.97166735558,4130.85471351446,93379.0599429176,102400.687608069,111199.077650355
690,2035,-6704.23464798801,-1031.19131599619,4401.00753340088,90536.3175967376,103438.360268029,116816.090776187
690,2040,-6282.68029386827,-1105.92204915842,4945.02607944128,87559.0842499845,103946.818731517,122949.342270762
690,2045,-5904.22723572943,-1162.70641012622,5103.67163662445,84199.3270231687,103896.577913794,128273.895164
694,2020,-21001,-21001,-21001,7976985,7976985,7976985
694,2025,-643044.955574241,-7388.65781339755,600882.417839233,8177741.99278502,8818827.18636169,9432639.03874938
694,2030,-672536.457863404,-8249.41999730359,698457.443188998,8529253.78055797,9671425.77719701,10868210.2391866
694,2035,-699231.419037697,8761.17643783888,763933.619392463,8958174.78761632,10517932.3825178,12276789.8959973
694,2040,-801167.945491123,-36273.4702144253,796400.88545889,9279949.48987005,11345484.0950641,13715122.4941506
694,2045,-819392.81968622,26550.7391275819,969765.493326149,9677076.51233761,12159633.4838105,15227048.58602
702,2020,135142,135142,135142,5850343,5850343,5850343
702,2025,-403581.166569534,89755.8836384861,591505.925374368,5535288.11261128,6022308.70981949,6529098.35895906
702,2030,-503783.301797711,55417.4265706984,661875.434667888,5214606.74946939,6105639.12442499,7118898.4260164
702,2035,-553808.499854918,33983.5590977006,775252.769842408,4774543.7527042,6103872.35907222,7752486.64471151
702,2040,-522412.474244758,24193.0676226545,737251.539815834,4368833.18692592,6042699.83325462,8200432.38306686
702,2045,-487064.453008685,33643.2714335777,891035.558202659,3904533.8373762,5915991.82958222,8846749.78901553
534,2020,1000,1000,1000,42882,42882,42882
534,2025,-6460.98171258738,1177.27438563196,10687.4749667235,38067.1027191453,45856.1111659577,55145.2879885605
534,2030,-6466.00742123991,1645.60711754716,14504.5527707465,34366.5958819628,48562.4406538893,69577.4939414974
534,2035,-5896.27213088305,1703.00532686056,18533.1571273974,31406.9910324866,50975.9011220535,89089.7912003492
534,2040,-5677.777305203,1926.9942230841,23058.9539983458,28999.2675782323,52765.4834531545,111831.341603357
534,2045,-6387.85948437849,2176.57487406521,29683.5715336574,27878.9535711461,55691.3531251947,144745.010257089
703,2020,7423,7423,7423,5459643,5459643,5459643
703,2025,-60413.7332287671,-7180.60169693753,44404.5796851675,5369622.71370016,5433597.12804734,5498581.46584783
703,2030,-72603.9558606776,-10718.2537371513,43214.3987557767,5234792.3290838,5362348.52430009,5496260.2872948
703,2035,-69063.9411661438,-14162.2956095035,37692.6312393606,5057886.17295464,5255210.95948044,5444265.95592016
703,2040,-71411.7006359342,-17410.9320908612,40836.7572704877,4855761.516274,5120258.13877547,5357032.28431639
703,2045,-71868.8467084389,-17419.3484634256,36393.7791271849,4651013.52393138,4980057.12261565,5267536.9101128
705,2020,9999,9999,9999,2078932,2078932,2078932
705,2025,-35766.7097252692,10257.6687272165,54334.6737538563,2028719.16888654,2073685.86195684,2119448.43489959
705,2030,-43103.18417421,9016.15021360523,60497.6790920773,1964441.39619339,2055244.87762457,2147588.84112619
705,2035,-45460.3190866877,6598.67165458436,63742.8217945295,1886516.73910253,2028401.19263146,2172380.40422079
705,2040,-47077.7230903057,8395.5765504613,70926.0076169541,1811063.58363937,1998215.42148612,2200606.76729517
705,2045,-47919.9719683306,8141.78372995611,68484.6880509003,1728416.23745837,1964961.36913321,2218580.86503146
90,2020,-7998,-7998,-7998,686878,686878,686878
90,2025,-20453.9398466776,-8496.31390249303,1990.01672771488,759084.557650266,773667.762340376,787696.801947113
90,2030,-25995.441449446,-9928.56734003155,6278.63604727315,828105.962961375,863066.572328967,899618.655047413
90,2035,-32112.9461913495,-11137.2123559798,9581.1440568503,895432.861750668,957119.383090936,1021603.12264843
90,2040,-35726.309336505,-12151.1423528578,10873.05208506,961587.676018022,1054168.03522202,1158003.37283464
90,2045,-39395.3989010616,-13385.828413854,14482.7644639239,1026310.22803056,1153431.14415279,1309141.22091873
706,2020,-200002,-200002,-200002,15893219,15893219,15893219
706,2025,-3254413.94754974,-93031.5567543679,3432560.21460903,15300910.5108343,18452215.7542624,21954361.5304635
706,2030,-3671591.9443235,93249.1727845764,4773839.06414163,15524702.9432483,21362975.7255012,29333685.8605056
706,2035,-3998922.07922113,36858.4205856407,5105361.98993099,15984570.9570444,24292494.653442,36863839.9670885
706,2040,-4800236.48931125,31230.759218279,6110528.42458625,16459336.4481382,27791520.6075202,45097844.0096582
706,2045,-5755592.66718571,-61064.4832257687,7032169.8351872,16988151.9011012,31357544.8183925,55526781.2485206
710,2020,727026,727026,727026,59308690,59308690,59308690
710,2025,-147674.427463089,664458.309776475,1511743.68409787,61794808.6045446,62884431.126813,64035081.2621404
710,2030,-387632.817557495,657886.277612933,1852985.11472767,63888815.0616868,66208823.5436768,68925023.6153712
710,2035,-520783.238548604,671452.099935,1945110.50409078,65632749.5351332,69403889.8752109,73856279.6350431
710,2040,-613429.42250507,674325.508641284,2183753.58703383,67053795.4612772,72350499.5261104,78504769.0790451
710,2045,-749212.893283664,673273.333489247,2155342.55422518,67783005.4997286,74986754.3653167,83005087.3404907
728,2020,-870998,-870998,-870998,11193729,11193729,11193729
728,2025,-1786448.55767975,-314261.874354773,1037582.80729658,10776273.0287351,12266086.9656362,13652518.9137406
728,2030,-1932105.43176914,-169575.440650001,1453226.33642466,10719475.6558878,13538632.8798311,16113391.3520273
728,2035,-1907276.33520568,-171599.046404862,1609440.70766869,10674714.2990884,14741209.9830094,18573501.7001645
728,2040,-2062089.42291001,-155182.063949654,1976072.83935273,10895496.2783464,16156473.1111766,21402846.7020534
728,2045,-2052206.77413914,-152556.195746893,2217561.54291032,10921381.317407,17426529.9614742,24980391.2802643
724,2020,2e+05,2e+05,2e+05,46754783,46754783,46754783
724,2025,-1526876.82951798,184983.231984697,1808438.61522367,44873962.2098256,46580901.9492346,48189563.6688663
724,2030,-1549865.28194677,210269.182277741,2089892.20951617,43056063.7383109,46278191.7785711,49323275.2613392
724,2035,-1819969.86333673,136683.989096715,2457117.90264471,40878875.0033888,45762481.1916991,50858414.4219129
724,2040,-1803957.92685778,244517.907375859,2398134.90722352,38657370.0562253,45084858.0789305,52098705.7814371
724,2045,-1817278.28499143,217580.066446676,2363052.225102,36353460.2616963,44371968.8433031,53483358.2264988
144,2020,-489932,-489932,-489932,21413250,21413250,21413250
144,2025,-788445.455223584,-439615.857831199,-174330.707907936,21399397.5285696,21791794.6774027,22158892.6019503
144,2030,-830319.406404231,-412437.253531031,-79955.6520426586,21247283.4287116,22015587.6734417,22820977.6197764
144,2035,-840368.502439116,-400105.998339511,-23804.1385459173,20871663.5731059,22143114.6774442,23393917.3362522
144,2040,-797749.92091175,-377189.483077879,11405.8417701167,20407428.1065834,22180093.3667721,23812007.2840699
144,2045,-796610.339190897,-358886.094897602,17895.0507918121,19720194.819128,22045080.5548155,24148467.7206319
275,2020,-52816,-52816,-52816,5101416,5101416,5101416
275,2025,-596499.913653689,-56863.0435448177,438914.711479604,5151575.53189964,5691465.29439021,6180434.99264338
275,2030,-701738.603470787,-80001.2373673134,627682.95372431,5200332.99111258,6220378.03338589,7333684.76341884
275,2035,-815495.814583996,-67857.6818416861,777182.979099068,5244743.77695254,6764331.3018716,8637686.78031834
275,2040,-818068.472154768,-67630.1165581618,883581.258489384,5139683.51023944,7321253.31271823,10114078.4813995
275,2045,-855688.322094713,-92482.2219958804,925777.163976964,5151552.47843599,7812205.58432305,11618017.3969311
729,2020,-250001,-250001,-250001,43849269,43849269,43849269
729,2025,-1377621.50955393,-190719.392608548,1078664.49336514,47859436.245228,49201237.3203641,50563045.8965404
729,2030,-1748611.27700341,-163879.681119055,1354939.51300214,51952390.2268085,54848523.2189444,57997212.3761218
729,2035,-2095470.5353722,-183875.820230511,1646936.19470571,55867726.5601596,60790861.5300216,66021725.2039649
729,2040,-2303901.74968786,-195969.099056104,1801510.43818594,59685823.3104804,66830997.33432,74534599.341779
729,2045,-2421130.38918506,-102224.376127251,2126739.42731247,63097758.9517767,73004335.9787473,83904487.3800146
740,2020,-4999,-4999,-4999,586634,586634,586634
740,2025,-44297.7439555903,-6017.03218011254,27995.5414508408,572117.594073794,610721.493918482,645114.472924044
740,2030,-47333.1351363902,-7568.50921615338,39080.066261014,554788.64091792,628543.176674071,707477.119546687
740,2035,-53553.1721115845,-5596.9323131214,47433.2278724178,525905.017604475,644356.145669601,779685.260315626
740,2040,-55761.4282425862,-5713.87152272566,55183.2794757186,493729.384520713,653027.129636328,845865.519051753
740,2045,-55803.4075978201,-7178.40303197032,60328.0697911213,457145.351135685,658107.350815817,933738.672968947
752,2020,2e+05,2e+05,2e+05,10099270,10099270,10099270
752,2025,11989.5186017002,172049.152357267,325962.416738964,10223195.8906477,10397110.417082,10564638.2069029
752,2030,-30329.3521842439,152581.806457289,371677.479553921,10286127.2743209,10631316.5498766,10998819.4733859
752,2035,-77991.7770335615,149680.309582143,385884.233501045,10252959.114596,10827555.7405078,11407848.2468962
752,2040,-90766.3729154051,147130.398246695,422180.975227142,10192463.0738914,10982755.9140826,11834901.6847193
752,2045,-114418.372504956,134214.849614802,450267.55711418,10102021.1318804,11154815.3466655,12341794.2614995
756,2020,259999,259999,259999,8654618,8654618,8654618
756,2025,-91031.7042560783,201638.775956389,516717.602971422,8615599.73246272,8927274.40512166,9243680.93194331
756,2030,-168154.490701292,172116.268186765,571785.326686597,8517751.50656568,9144688.62603415,9780371.0866433
756,2035,-228416.373154172,137743.580823653,620791.232366509,8361209.9524566,9265678.28378838,10372677.9377364
756,2040,-263752.117025073,136580.812381959,630656.332503558,8120210.17032747,9335533.53006892,10971163.1074438
756,2045,-270043.813866738,134170.140576285,707748.60178728,7796519.93244792,9405773.6103177,11524036.1647745
760,2020,-2136954,-2136954,-2136954,17500657,17500657,17500657
760,2025,-3254807.41858501,-899938.944081747,1206721.17507553,15808691.6620741,18197754.3233914,20300421.4423084
760,2030,-3047640.52028956,-535877.783982949,1852666.66371605,14894025.3059426,19104188.6229806,22802261.8491591
760,2035,-2920128.29917213,-404724.16639197,2135850.78578226,14194543.5886269,20078768.2189346,25206691.7872285
760,2040,-2667032.13329726,-301911.170957976,2499468.30334966,13557453.753725,20956509.0185656,28001396.7346898
760,2045,-2619354.68999581,-276571.236276574,2574559.42537505,12967534.1631318,21708364.6099891,30755188.6798811
762,2020,-99999,-99999,-99999,9537642,9537642,9537642
762,2025,-336718.476420062,-98295.4487157855,117962.702720223,10302866.6772968,10568738.647267,10854412.2393874
762,2030,-423665.869328041,-101471.374868136,232199.281121411,10922492.1461633,11585062.4031661,12224678.8761238
762,2035,-492366.897286545,-102676.108734612,269670.760677737,11609160.6942594,12691264.6502072,13758708.8212923
762,2040,-552369.097017102,-104877.834361558,342259.535430761,12304766.5405764,13913179.2587036,15553603.6359688
762,2045,-588837.667331507,-121890.10727731,373779.846214246,12922691.3837,15103466.4553842,17432289.7188852
764,2020,97222,97222,97222,69799978,69799978,69799978
764,2025,-645626.141444254,180202.275040779,1041902.51002374,69328184.6098399,70403727.1555728,71452825.462621
764,2030,-734512.31880223,195357.268557289,1156448.9455784,68422783.932562,70523535.9081101,72578725.7162438
764,2035,-676076.047976277,189267.558940011,1172490.23051532,66877304.0387172,70197183.3685469,73467234.9190512
764,2040,-754753.014480559,217925.8945316,1123568.52951166,64954572.5399332,69333681.8454359,73790100.7760151
764,2045,-680569.375429484,192891.362874129,1172484.13586624,62238696.4909418,68034281.0878376,73996696.7935255
626,2020,-26924,-26924,-26924,1318442,1318442,1318442
626,2025,-101035.306506223,-22470.0937423453,59514.4181108466,1372267.03273274,1451613.33602566,1536645.72250338
626,2030,-118498.020179039,-27993.8934696304,64686.392164722,1432102.72782013,1579539.11046297,1742971.01771656
626,2035,-118553.531415626,-24074.7212347499,86543.8044878777,1463102.18093029,1703423.20865907,1943882.91715309
626,2040,-135943.486301158,-24712.5487854918,93357.7279397885,1484942.30680235,1813927.659714,2175695.42491896
626,2045,-134083.464920579,-21520.8378691201,100722.333972881,1518362.06973379,1913509.18124299,2390774.99115685
768,2020,-9999,-9999,-9999,8278737,8278737,8278737
768,2025,-496861.861030132,-22808.6506726381,434571.851655437,8807597.53978422,9294563.80542251,9761042.60725902
768,2030,-624476.691395758,-41602.5427802698,544359.983521983,9403352.46988261,10388062.4850314,11310566.1377833
768,2035,-743478.114119482,-45223.3598840385,623003.295849992,10011759.8015672,11495875.5372051,12990698.41839
768,2040,-725817.508911575,-48542.4179935265,666200.982674001,10707808.1592574,12619000.978744,14736158.7587441
768,2045,-838095.775297286,-44605.3952678864,685501.283702858,11456848.2548365,13780300.5586937,16510805.2844333
772,2020,22,22,22,1350,1350,1350
772,2025,-230.758284683584,13.2555394798,277.041138405184,1218.99172591182,1464.97306047316,1728.02037840867
772,2030,-251.283875201639,18.123036897997,376.135964540516,1123.1021048605,1581.29443413499,2160.23709548182
772,2035,-271.511725010775,8.30721465018276,464.083717159285,997.774512798492,1659.50671619843,2704.12308093985
772,2040,-253.766574209486,6.5411471347623,531.357785027925,915.374241027305,1754.0816456432,3315.56890029473
772,2045,-301.036146706095,14.6500941845178,688.426096788561,816.243071470619,1787.88024030473,4068.16376136619
776,2020,-3999,-3999,-3999,105697,105697,105697
776,2025,-11411.8608188547,-3417.51568950411,3898.33245244751,103418.142067492,111559.410345643,118862.327707092
776,2030,-12666.9413879935,-2736.65928753838,7398.42360663293,100753.877765195,118292.217015721,135660.465911704
776,2035,-14251.5489810909,-2914.40562111267,11228.6013824677,95546.0596167779,125263.306916101,157467.084930451
776,2040,-13522.0890525236,-2966.69903698035,13857.709856446,90199.5227198349,132237.220549924,184124.675819585
776,2045,-14103.8438799337,-2131.09631821533,17753.1118924131,85834.7442863279,138634.972301362,214593.052812023
780,2020,-3999,-3999,-3999,1399491,1399491,1399491
780,2025,-56384.6561813038,-9636.92414099081,32205.3589993749,1359480.12590257,1407610.65732773,1451881.0718802
780,2030,-64278.2948353638,-13104.5404991679,45380.8181884962,1305884.96704714,1398734.34571147,1491660.85940269
780,2035,-68595.0781597459,-14543.9483991226,50866.1021872382,1240371.83915433,1375954.99545021,1538337.30929077
780,2040,-67194.5573977972,-14845.2326297814,49663.7382475752,1167697.25670699,1345238.8515956,1567607.43843145
780,2045,-64050.292142641,-14090.8563983636,48520.1202029502,1094395.37373689,1307080.22393219,1602415.45645625
788,2020,-20000,-20000,-20000,11818618,11818618,11818618
788,2025,-398934.138839118,-52894.0057893633,247143.059529079,11962943.3544347,12318670.6406612,12637899.8150976
788,2030,-449104.83126111,-56445.9076789222,316334.252385689,11999503.2318818,12674303.8673724,13359890.4702375
788,2035,-478302.361691097,-88396.6851110592,386309.219025257,11917256.7731749,12915395.3660991,14094160.0551423
788,2040,-509297.952928165,-81784.8951745536,418967.248622213,11712870.6721306,13109615.6122447,14689669.134869
788,2045,-507610.75852595,-89855.4853965346,421309.971974866,11520305.4366598,13207158.0369874,15411606.2088408
792,2020,1419610,1419610,1419610,84339067,84339067,84339067
792,2025,-142742.361342653,1094484.68609299,2304971.7266543,87913775.10496,89418613.5743613,90912158.6210369
792,2030,-612054.198831314,861284.855095046,2644798.72629085,90825443.6551485,94066689.6781655,97551029.9384278
792,2035,-911308.105180502,807682.352287134,2953385.35491997,92719720.8424286,98307853.4792867,104321648.17563
792,2040,-1160626.8384348,733215.704458322,3115730.47900853,94135668.9465057,101904064.03811,111002479.847004
