country_code,year,q05in,q10in,q50in,q90in,q95in,q05out,q10out,q50out,q90out,q95out,q05net,q10net,q50net,q90net,q95net
4,2023,578728.85,682857.8,1253538.5,2197509.3,2601786.45,436118.65,545459.8,1122025,2549666.1,3162976.4,-1961892.05,-1370283.6,104174.5,1200499.5,1574130.1
8,2023,52452.7,59197.8,104451,187810.5,215310.3,95345.7,109297.5,166248,252249.7,285659.8,-195241.4,-157350.6,-59599.5,37806.3,70857.35
12,2023,165442.75,180305.5,243350.5,351606.3,392251.7,211159.45,250000.6,382964,604002.2,702507.65,-463550.3,-364380.9,-135621,40467.2,89121.6
24,2023,190112.7,209728.5,338611.5,611819.6,748292.4,89098.5,102407.4,148831.5,216463.8,245464.6,10735.15,40335.8,186764,460461.8,616538.6
28,2023,7482.5,8239.7,11131.5,16000.5,17848.9,6940.4,8518,12085,15821,17409.05,-7114.55,-5748.9,-503,5236.2,6876.05
31,2023,107570.8,120885.6,178882.5,276369.4,317878.35,99724.8,114593.2,175461,261300.8,311970.9,-148714.1,-102186.5,4387.5,117979.7,167164.25
32,2023,543543.45,577560.2,752705,996829.6,1083741.25,442671.55,500380.3,677416.5,893521.3,1013642.55,-286802.65,-200715.9,92303,366238.1,459919.3
36,2023,1725629.75,1804325.5,2157010,2692927.4,2925169.8,918731.55,995009.9,1264465.5,1626281.5,1757487.35,217829.3,389674.3,900738,1517864.6,1758516.45
40,2023,433378.95,459812.8,572456,766808.8,840753.1,184821.35,212613.8,305738,435718.1,489146.4,37745.9,89103.2,266448,480610.2,559821.9
44,2023,15665.5,17574.7,25031,39198.3,45111,9325.95,10805.8,18023.5,30688.8,35540.7,-11834.65,-6965.4,6854.5,23097.6,28242.25
48,2023,155586.35,174248.3,255853,414429.1,470086.95,67459.7,78382.3,117148.5,188855.2,222596.8,-3554.35,23403.2,136779.5,301908.3,358787.2
50,2023,844321.8,937659.9,1348636.5,2227161.6,2595701.85,1841884.05,2146369.4,3315409,4674150.2,4923057.95,-3667839.75,-3288384.1,-1893544,-531018.3,-12835.100000001
51,2023,87974.75,96986.3,136689,207284.6,244148.55,80334.9,92101.5,142396.5,223511.1,267385.6,-135812.85,-93398.9,-5133.5,81643.7000000001,115923.35
52,2023,9997.3,11105.5,16555.5,26483.4,31535.65,9617.1,10828.9,13841.5,17889.6,19839.1,-6179.95,-4120.2,3119,13381.3,17407.4
56,2023,517692.05,540926.7,657572,837999.6,904596.05,230849.75,259953.1,351405,464848.8,506239.7,88266.55,152865.2,306039.5,504295.4,580590.6
64,2023,6969.5,8390.8,17843,38219.1,46378.4,7519.1,9111.9,18348.5,38515.1,48183.85,-28723.75,-21385.9,-350,21639.8,29898.9
68,2023,83430.55,90898.1,133204.5,207669.5,245025.8,147241.85,166574.5,228183,319748.4,363283.15,-242082.15,-195687.3,-91239.5,1741.60000000001,40961.05
70,2023,99839.5,108134.8,142059,193918.4,213565.55,97287.4,116177.3,211888,359192.3,393324.6,-257740.05,-218448.2,-65296.5,37625.4,64343.7
72,2023,28763.9,33593.8,55455,99432.2,120495.25,15935.9,19449.6,42078.5,81691.5,102823.9,-50376.75,-31575.1,13866,57212.9,77022.8999999999
76,2023,409235.3,431063.9,539476.5,695321.2,757118.1,433219.35,484041.6,681157.5,951823.8,1062175.5,-544784.8,-423296.1,-136092.5,116525.7,181374.1
84,2023,13389.5,14741.9,22389,36528.4,43306.6,8329.2,10069.8,17614,30793.8,36107.85,-15359.6,-10858.7,4884.5,20800.9,29204.15
90,2023,335,382.9,609,1020.1,1240.1,5269.2,6391.1,10942,18398.2,20856.65,-20254.85,-17334.6,-10251.5,-5688.4,-4457.75
96,2023,21676.35,23861.5,36810.5,59933.8,69664.2,16154.9,17938.2,24437.5,35015.2,39447.5,-8959.95,-3860.2,11336,35780.9,44886.95
100,2023,113967.3,123815.1,184228,289279.4,350580,135313,160873.5,259758,416908.7,496172.15,-330372.1,-251117.9,-69227.5,73142.2,118650.95
104,2023,110471.45,129514.3,230051,478170.7,595714.9,607352,724778.7,1246909,2224544.3,2569818.55,-2352404.55,-1965251.3,-982333,-394710.4,-286434.25
108,2023,58412.4,69925.4,137387,277118.2,352723.9,72155.3,91683.5,181289,344097.8,420264.2,-292835.65,-218227.3,-38306,113635.4,183259.25
112,2023,241010.95,266574.9,373524.5,549344.2,615988.25,199274.4,222261.2,298761.5,395663.4,458009.65,-130426.55,-80537,79536.5,258695.5,353920.25
116,2023,114562.2,128443.3,227081.5,452824.9,555324.2,142936.55,170756.1,329958,626961.1,767715.5,-529764.05,-403235.6,-90175,182732.1,298808.05
120,2023,93432.8,107734.6,172410.5,304261.6,361958.8,156242.3,185787.7,296701,499688,580030.2,-439897.65,-341318,-115736,52326.8,96384.9499999999
124,2023,2440412.75,2549414.7,3015425,3679702.1,3956152.9,891771.2,978157.3,1246882.5,1573462.9,1731566.1,1027812.8,1168996.3,1788575.5,2457532.1,2766519.85
132,2023,16257.95,17796.1,23838.5,33819.4,37592.7,18832.7,20808.2,28818,39264.3,44822.3,-22199.5,-16848.6,-4440,7401.1,12412.65
140,2023,43887.15,49979.6,87878.5,157295,190179.65,129755.45,157837.7,335455,629390.6,700994.35,-618340.6,-535404.8,-242884.5,-53855.3,-15697.65
144,2023,145852.25,157974.9,215832,308391,361612.6,440294.9,506285.7,731317.5,1045159.4,1186869.85,-979462.15,-823667.1,-502378.5,-267455.7,-203389.45
148,2023,161901.5,192938,373454.5,752204.2,968404.549999999,85584.9,100422.2,207904,409756.9,495710.65,-184257.65,-94360.9,159737.5,553130.7,751990.45
152,2023,234039.5,254860.7,355664.5,582075.6,704734.95,224634.75,263602.5,423217.5,691862.8,770919.15,-429532.4,-337657.5,-60389.5,199633,309996.449999999
156,2023,991554.3,1068473.4,1362059,1723437.6,1817031.4,1781128.9,2083646.3,3261519.5,5117639.2,5988227.7,-4545180.9,-3820329.3,-1869422.5,-658035.8,-348777.200000001
170,2023,465823.85,585204.8,1127596.5,2037030.6,2334657.25,624453.35,707806.8,1005525,1484236.3,1682678.05,-806602.05,-607822.3,114844.5,1129924.2,1449826.9
174,2023,11816.2,13146.7,20572.5,29983.7,34926.35,22262.6,24573.1,32189.5,41742.9,45961.4,-27011.7,-23571.4,-11667.5,820.300000000006,5309.14999999999
175,2023,9655.55,11158.9,18351,28167.6,31348.85,9765.85,11655.2,18641,29240.5,33426,-17202,-12775.9,-409.5,11590.6,15837.55
178,2023,115496.4,125510.5,186027.5,301764.4,359266.75,73490.6,84146.6,139088.5,233026.2,267540.3,-99507.15,-60864.9,48940,173458,224719.95
180,2023,425136.45,471015.1,689980.5,1107816.1,1318560.85,241089.05,297516,611040.5,1323499.1,1616996.25,-927816.6,-613961.5,80823,576132.4,767539.75
188,2023,89211.75,98089.1,146533.5,211845.4,231323.1,71498.35,81114.3,125971.5,193335.8,230859.95,-94217.65,-65784.8,19070.5,97715.3,119123.9
191,2023,118923.95,130749.9,186698,271088.8,307534.1,123706.05,141527.7,216823,323315.5,369268.95,-188221.95,-144491.3,-29207,79663.8,116893.95
192,2023,93207.8,108759.9,178023,335051.3,416584.35,139287.6,160743.3,247269,380592.8,439779.2,-272880.85,-221104.8,-62880.5,115513,182524.15
196,2023,76522.55,82046.9,109138,149214.3,166739.3,27558.15,31801.1,47140.5,69442.4,80092.5,17599.8,25626.1,61031.5,106186,119441.8
203,2023,217801.1,233030.1,311230.5,439183.9,496287.45,117876.3,137117.3,206124,304814.6,372212.35,-89658.4,-27663.9,107694.5,256765.4,317374.8
204,2023,146209.7,165702.5,245596,369641.2,425439.85,117713.6,137135.2,236091,383402.8,456122.25,-231017.65,-154668.2,11223,166792.3,223165.25
208,2023,212606.65,222437.3,264350.5,320324.2,340342.95,91871.6,105148.5,150944.5,213097.3,238047.6,12155.5,40036.4,112878.5,182404.8,208483.4
214,2023,212270.95,233296.1,342515.5,488065.3,535200.4,313533.4,343267.1,451064.5,615369.1,671654.35,-354373.05,-301299.7,-110133.5,75009.3,141216.8
218,2023,183935.4,207423,334096,549124.6,641557.85,192456.55,225203.8,378060,614911.2,724179.4,-403003.9,-292712.6,-37496,210404.9,308874.6
222,2023,69806.45,79630.3,134782.5,228154.3,285129.8,265181.4,295372.1,370340,461340.4,507658,-385122.9,-340258.9,-231480,-107983,-46702.7
226,2023,56352.2,66646.1,102579,151828.6,171910.4,8982.85,10082.2,14114.5,18980.1,21127.3,41978.5,50889.9,87770,137388.5,157698.75
231,2023,535646.9,644439.1,1137993.5,1872087.4,2075496,136103.9,172637.5,311498,603101,708024.8,135001.45,245945.2,794796.5,1521964.4,1802788.05
232,2023,37165.65,44407.3,83361,204866.2,280482.15,104226.2,135706.6,284410,516558.5,571111.4,-480536.15,-419716.2,-182043.5,3795.6,60394.65
233,2023,40425.7,44231.5,58624.5,85183.6,93705.8,24562.65,28862.1,49180.5,85777.7,100321.6,-42978.8,-28245.3,10273.5,42747.5,54804.15
242,2023,17429.9,18935.3,26183,36407.2,41430.3,31654.55,36824,58040.5,93614.7,109704.15,-84648.15,-67900.4,-31692.5,-7200.5,-1699.15
246,2023,116593.5,125229.4,159986.5,215162.7,235408.85,49888.85,57754.1,87487.5,130902.7,146854.85,127.250000000003,16276.7,73537,132296,157167.1
250,2023,2220316.2,2311543.5,2644005,3144451.7,3357370.5,1376640.95,1477009.9,1729073.5,2024500.4,2171489.4,277564.85,438653.9,931325.5,1505097.2,1691898.3
254,2023,17207.35,18617,25539,37568.8,42001.6,9978.55,12186.8,17728.5,26931.9,31284.8,-7533.4,-4283.5,7456.5,20937.2,25907.8
258,2023,2588.9,2917.2,4915.5,8708,10515.35,3840.45,4734.9,8754,15977.7,18793.2,-14040.7,-11233.5,-3675,1803.6,3331.1
262,2023,10835.5,13187.1,26849,60555.9,76220.6,9079.15,11198.9,20628,40625.5,50349.3,-28139,-18008.2,5469.5,40106.4,54391.3499999999
266,2023,112447.85,122131.4,172122.5,244011.2,272476.1,79005.15,89301.6,122522,166339.9,191525.1,-39330.35,-16937.8,50991,130908.8,163303.65
268,2023,55341.85,61576.6,91385,147579.7,171666.6,69601.1,81847.2,141226,247014.3,280065.3,-191802.2,-150530.5,-46270.5,32136.5,54803.2499999999
270,2023,29838.1,32922.6,53995.5,98799.3,115250.35,63320.7,70083,102096,144858.7,156787.45,-106998.05,-91897.7,-46413.5,5906.40000000001,23269.35
275,2023,354103.75,389862.6,565605,803439,912633.85,251968.65,285374.3,454639.5,709121.1,783347.6,-277416.9,-196998.2,105342.5,393459.2,477099.6
276,2023,3725771.35,3877299.7,4580776,5482955.8,5850174.65,1452322.5,1704980.5,2857301.5,4700690.8,5724342.59999999,-1169540.35,-184064.7,1708533.5,3176625.2,3595517.85
288,2023,193994.4,209561.6,287161,427373.9,464201.8,185331.4,212610.5,349883.5,580231.1,709678.15,-402154.65,-298039.1,-59306.5,136960.2,196851.9
296,2023,221,247,405,686.1,777,1863.55,2294.4,4943,10489.2,12598.7,-12158.4,-10043.5,-4513.5,-1873.8,-1430.85
300,2023,387360.2,407229.9,517878,705159,779666.549999999,259429.15,299218.9,501591,855105.9,988077.8,-480235.65,-326255.5,24733,300069.7,391217.5
308,2023,4818.75,5278.9,7867.5,12324.4,14179.7,4763.7,5335.8,6943,9415,10675.9,-3913.95,-2723.9,828.5,5823.2,7493.45
312,2023,8489.3,9328.6,14170,21862.9,24783.45,8638.3,10154.5,18856.5,34163.8,41916.75,-27048.95,-20007,-4157.5,6320.1,10021.05
316,2023,6599.85,7552.9,13149,23057.4,28306.65,7298.6,8420.8,13193,20757.9,24082.05,-12703.2,-9614.5,57.5,11404,16206.65
320,2023,58932.05,66886.2,116997,222242.6,250746.1,149120,172780.5,256408,419187.3,492523.6,-379225.5,-303626.7,-132420,-492.799999999999,46012.25
324,2023,74801.4,83022.7,125747,209129.9,247431.55,57405.85,71499.7,135641,258193.2,325166.2,-196473.9,-137620.2,-8670.5,91981.5,121969.2
328,2023,27535.55,30258.3,48082,82692.7,96508.4,52231.75,58072.4,85192.5,119706.4,129113.5,-89242.35,-74716.7,-35068.5,7735.9,25559.2
332,2023,81439.85,93973.1,141007.5,236918.6,274884.65,286512.6,310559.5,400357.5,500989.3,541843.35,-418034.25,-370314.1,-251837.5,-118673.3,-71893.3500000001
340,2023,46563.6,51597.6,87049.5,150710,182062.95,104538.8,117135.9,171598,250737.7,291336.25,-209156.4,-166697.9,-83588,726.300000000003,28833.4
344,2023,475697.75,539968.7,912274.5,1517653.5,1782910.25,345538.05,390103.9,610265,844662.4,923391.2,-249824,-142957.8,320839.5,939792.9,1177511.05
348,2023,200490.1,215006.5,278089,389291.8,451062.05,143128.1,168339.8,251648,376712.5,417080.35,-152161.4,-107475.1,33461.5,165119.9,215538.5
352,2023,14193.95,15043.5,18663,24252.7,26842.4,12208.8,14564.5,25219.5,42379,47560.75,-29153.05,-23908.9,-6434.5,6063.7,9545.45
356,2023,2722565.35,2930180.1,3887273.5,5305206.8,5735587.85,3739621.55,4326162.4,6430643.5,9628707.1,10840029,-6921457.65,-5804354.3,-2544094.5,93996.8000000001,815997.149999998
360,2023,462101.1,507916.4,679999.5,964545.5,1083436.65,596131.65,679527.9,1234803,2281685.3,2676546.3,-1997741.05,-1579210.3,-549919,58890.6,192888.35
364,2023,372841.25,430544.1,767344.5,1428727.3,1730036.8,441439.15,524585.7,926187.5,1616646.6,1887845.3,-1197837.25,-918616.7,-131233,653645.7,902161.1
368,2023,269216.1,300493.9,429721.5,663172.8,788195.1,150017.85,192149.4,435017,960312.5,1193935.7,-761424,-523698.4,7597.5,334813.7,437473.45
372,2023,250655.65,272483.4,367474,527354.2,608358.45,106568,124493.8,202114.5,321359.9,376660.55,-45368.05,10877.7,158822.5,339670.2,416926.85
376,2023,487978.85,517184.1,633396,812123.5,875327.35,180051.45,204783.3,302509.5,467873.2,554094,64613.05,128391.1,325470,518932.2,593909.9
380,2023,2085228.75,2202926.5,2567813,3084257.4,3285174.2,724493.25,867169.5,1488986.5,2557766.3,3005064,-447236.6,-17443.4,1097584,1874833.5,2135536.85
384,2023,560575.05,601640.5,763975.5,974035.5,1061984.7,452675.45,520362.4,794569,1203127.2,1416621.65,-629391.8,-477548.7,-34168,311573.5,413717.3
388,2023,54001.75,63101.2,106531.5,185948.2,225058.6,114531.3,126974.5,161505.5,207182.7,225652.85,-134152.9,-116330.4,-54777.5,31347.7,65420.8999999999
392,2023,636642.45,687592.2,924018.5,1350012.6,1483527.7,277589.1,323100.2,488362,721403,828783,15121.4,119826,419396,881080.4,1090869.25
398,2023,561239.9,619935.1,910924.5,1358799,1528956.9,657702.35,768276.5,1171465,1784985.2,2070408.35,-1260850.35,-975099.2,-263411.5,369462.3,551351.05
400,2023,694735.25,757697,1110236.5,1604117.3,1804923.95,260555.3,312269.1,560667.5,987346.2,1128101.45,-164127.7,15230.5,530258,1114865.9,1295416.7
404,2023,274523.3,309190.6,530914.5,907556.1,1069549.35,153392.65,185843.2,368990.5,756304.1,901795.15,-450299.65,-287179.2,148020,602947.5,729136.05
408,2023,16781.55,18553.7,27422,45308.5,55055.4,31751.6,37792.1,57742,86155.9,99429.5499999999,-73053.9,-60096.3,-29362.5,-2831.99999999999,6764.5
410,2023,445849.15,491003.4,701951,1064876.1,1265111.05,340901.85,405246.9,747757,1350400.9,1672914.45,-926596.35,-663907.2,-20705,420812.2,569816.7
414,2023,421211.9,460419.3,678451,1039526,1214228.8,195492,249532,481555,899349,1043039.55,-427099.6,-260798.5,188448.5,630150.9,780084.899999999
417,2023,66675.2,74582.1,114612,196853.1,243301.9,73508.5,88853.6,156361.5,289621.9,341268.8,-234182.05,-175789.8,-38174.5,60419.1,96646.2
418,2023,61386.9,69320.7,128016,258149.3,322423.8,148087.55,170838.6,250204.5,357308.5,396032.4,-281238,-237463.3,-117629.5,36947.4,93973.1999999999
422,2023,446676.7,484316.2,690475,1055507.7,1227099.4,219881.95,266118.3,488133.5,804552.8,921392.2,-287247.4,-175483.7,214092,630386.4,778192.4
426,2023,10220.5,12658.2,27036,65010.6,80227.0499999999,35353.35,42676.5,82795.5,149984.5,177394.9,-150954,-118735.5,-50773,-439.999999999999,12348.85
428,2023,62273.8,67331.1,93303.5,134550.3,150496.65,86942.1,94628.7,129987.5,179044,196974.5,-107635,-89168.2,-33575,18244.4,37475.1
430,2023,50417.4,56307.1,90621.5,156771.2,187993.6,25876.3,34151.6,80353.5,194206.5,242137.85,-156539.65,-104497,12258.5,91615.9,117488.3
434,2023,189970.85,203619.5,259854,355473.4,394236.7,111837.3,131489,223196.5,376577.9,453725.2,-201050.6,-135313.1,44402.5,164852.5,208720.05
440,2023,53540.15,57518.4,74724,102209.6,113712.6,144987.3,161127.6,229531.5,297536.7,318578.1,-242698.05,-225853.3,-153201.5,-81740.1,-58867.3500000001
442,2023,60014.3,63662,83911.5,113765.8,125847.5,39435.7,46839.7,74262.5,101353.6,115652.8,-37125,-25829.7,12578.5,51731.4,63348.5
446,2023,51336.35,59710.6,106809,202665.2,256672.25,52900.55,58183.3,72602,85068.2,91652.65,-23592.15,-13178,34525.5,131134.9,186319.8
450,2023,17349.25,19307.7,27875.5,43116.8,50182.65,31465.85,35957.5,52279.5,74321.2,84376.5,-57082.7,-46414.1,-23727,-1029,4866.25
454,2023,54647.65,60602,98258.5,162583.8,198554.3,69012.05,82481.8,181260.5,385209.7,476160.6,-371724.95,-275589.7,-78285.5,34759.3,62760.45
458,2023,769598.65,832114.8,1144391,1665202.3,1870421,499374.55,554078,843747,1280417.6,1462480.3,-395635.1,-232221.4,314098.5,884334.6,1128376.55
462,2023,8620.75,10568.1,20586,44269.5,54760.25,3107.75,3611.5,6052.5,9786.7,11773.05,1406.85,3683.4,13940,38159.1,48300.45
466,2023,156748.35,173527.4,256536,392325.3,473476.3,332096.95,381719.7,598298,899259.3,1019336.85,-747454.8,-649592,-326599.5,-77594.3,-9701.75000000003
470,2023,22069.55,24181.1,34020.5,50339.9,57254.65,25106.5,29284.5,48000,70582.9,76519.2,-43695.15,-36496.9,-13170.5,11164.1,18993.2
474,2023,6237.45,7195,11095,18208.1,21270.5,7001.95,8214.8,14405,23821.9,26991.7,-17632.1,-13263.1,-2746,6413.2,9537.2
478,2023,22724.75,25691.7,43851,82634.3,100552.6,27060.6,32563.9,60251.5,121339.7,149441.7,-105776.35,-74130.3,-15752.5,29808.3,50430.7
480,2023,22315.9,23944.9,31918.5,44585.9,49157.5,18989.2,21270,31250,45306.4,50746.65,-21200.4,-14898.2,1352,17253.4,21939.45
484,2023,804775.95,950783,1626294,2791031.6,3396200.5,1194901.25,1334493.4,2041755,3129621.5,3623450.75,-2141589.75,-1627437.4,-399127.5,910150.6,1567451
496,2023,4068.4,4748.5,7760,14295.6,18357.35,12826,14250.9,24386,42391.6,51041.55,-43144.1,-35036.1,-15980.5,-4179.9,-534.950000000003
498,2023,72895.85,79157.8,110460.5,166810.2,190710.95,68606.75,80285.6,132282,213029.6,237504.55,-134834.75,-105302,-19934,49858.4,77843.5499999999
499,2023,11709.85,12880.6,20550.5,35189.5,41501.9,11596.8,13854.1,26774.5,52221.3,62804.8,-43034.45,-32513.4,-5595,13499.3,19552.6
504,2023,277186.25,295251.2,388931.5,531656.2,588814.15,449361.05,499268.7,688443.5,953536.4,1098406.35,-700281.8,-583392.6,-297633.5,-59019.7,14800.4
508,2023,167009.7,186768.8,285756.5,447531.9,501941.95,148270.25,168548.1,256737,417068.8,486111.2,-219474.85,-157587.6,25601,215433.8,274357.45
512,2023,209207.8,239408.2,416140.5,801717.7,953919.75,134618.7,160004.1,311242,639678.4,755183.4,-369569.85,-240072.5,99953.5,507020.4,658926.25
516,2023,33730.5,36462.2,51380.5,75261.7,88871.55,27732.65,33235,53443.5,87136.2,98843.55,-51151.95,-36436.4,-1254.5,31508.6,43981.3
524,2023,171481,199605.7,349297.5,649179.8,810082.9,139709.2,176102.3,399231,845890,1032511.2,-698502.35,-515101.6,-40412,315281.6,487822.45
528,2023,649928.2,673008.6,802041.5,983363.4,1057568.4,412627.85,454093.3,587931,749093.2,818622.2,-66692.5,22728.4,216767.5,452767.6,523354.7
531,2023,2196.8,2603.7,5437,13186.4,16382.2,6295.45,7505.9,12786.5,20018.1,22376.15,-17347.9,-14924.7,-6804,1530.9,5263.55
533,2023,14579.7,16200.1,25370.5,45837,59631.55,7769.55,9263.6,13492.5,18950.1,20607,-1874.8,1018.4,11881,32307.5,46692.7
540,2023,6883.25,7658.8,11419,18221,22207.05,4985.25,5557.4,8227.5,12045.2,13352.65,-3529.35,-1970.5,3343,10578.1,13761.3
548,2023,941,1031.9,1617,2589.4,3031.4,490.3,636.3,1435,3125.9,3981.35,-2385.15,-1522.2,168,1421.5,1882.2
554,2023,316028.8,342272.7,437219,585997.7,664053.15,219774.4,265285.9,411012,592690,632009.65,-228276.35,-171979,32603,237043.3,292912.85
558,2023,49382,57293.8,87283.5,138974.6,162292.85,141207.3,156098.1,205796,271472.9,299110.75,-221054.95,-193675.2,-117051.5,-44650.3,-16095.8500000001
562,2023,91269.2,102688.9,155228,255419.6,296512.65,117688.85,135652.3,215133,333330.6,369840.65,-229872.45,-187482.6,-54879,76862.7,115303.85
566,2023,378319.85,404825.8,547304,743174.6,820559.45,573558.05,656343.1,1001623.5,1548766.6,1782561.7,-1230637,-993870.7,-449111,-58754.6,35730.1499999999
578,2023,213951.55,223955.6,268496,326070.5,341544.75,91322.45,101830.9,136955.5,176756.7,194118.55,56728.9,72103.3,132011,197091.9,216417.2
583,2023,629,744,1328.5,2525.6,3123.2,2344.05,2842.6,5703.5,11293.9,14619.35,-13339.75,-9864.7,-4162,-1266.4,-572.050000000001
586,2023,1165295.05,1278606.3,2054691.5,3461365.6,4029986.4,1287944.05,1520822.5,2694433,4527586.3,5060505.55,-3171783.95,-2449528.6,-632883.5,1243269,1793484.9
591,2023,67303.5,74522.3,106404,173183.9,203321.35,52615.2,63463,98480,144006.5,169856.05,-72215.85,-46643.9,11027,82265.3,106623.85
598,2023,3652.8,4166.2,7090.5,12826.2,15888.05,2843,4016,10552,29325.5,41375.8,-33200.1,-21853,-3113.5,4747.2,6901.14999999999
600,2023,66658.1,75980.4,128178.5,226740.6,269275.4,146242.1,166456.6,234787,334516.5,385384.25,-266746.35,-215351.6,-99908.5,14423.4,49326.95
604,2023,125958.6,142625.2,208128.5,359193,433818.4,294822.35,359666.9,640752,1116716.5,1337646,-1128277,-916900.1,-421458.5,-85689,-27064.85
608,2023,481741,520009.1,689480,946327.2,1072379.45,719054.95,811410.2,1197768,1847410.1,2144915.05,-1494509.7,-1158759.3,-502430,-380.499999999958,89042.9499999998
616,2023,437924.5,477081.8,617493,880408.9,981819.1,553974.5,623416.5,905147.5,1309097.9,1486380.25,-878943.5,-713721.4,-280195.5,98908.7,225211.25
620,2023,505707.3,538364.2,680598,892627.9,980285.5,271580.45,324597.9,480169,702732.3,794604.75,-152180.15,-63633.1,197226,470119.5,547261.55
624,2023,10448.7,11489.4,16747,25589.6,30714.65,15002.6,17176.1,25870,39600.6,46424.9,-30443.9,-24063.8,-8905,3714.50000000001,7523.09999999999
626,2023,3753.1,4509.9,8622.5,20173.1,27799.3,14798,18378.4,36892.5,79157.7,101215.1,-92467.05,-70942.6,-26267,-5366,-814.500000000001
630,2023,90178.85,111443.9,233528,491308.8,623282.1,228721.5,263751.6,331911.5,413008,428624.5,-268534.75,-243332.8,-101601,164118.8,291921.4
634,2023,206216.95,228297,329385.5,517949.4,613838.9,161212.15,193666.9,396239.5,711286.4,830362.4,-527264.2,-385566.4,-51163.5,201446.1,291578.6
638,2023,13514.3,15100.1,23079,35382.3,40765.1,14177.75,16466.6,25859.5,38779.7,44416.8,-22876.55,-18057.3,-2391.5,12765.5,17620.7
642,2023,236602.15,257752.1,348363.5,494164.5,561054.5,576787.7,654092.8,1062486.5,1691448,1985302.5,-1621968.75,-1323829.7,-699382,-289431.9,-182530.25
643,2023,3234907.75,3443663.9,4069944,4943224.2,5275236.6,1925906.2,2092153.6,2651993,3260616.3,3626704.15,126701.75,480281.6,1424627,2529649.6,2822996.6
646,2023,122764.55,146350.9,253493.5,472261.6,536815,71063.5,92381,218048,502099.6,630964.75,-413356.6,-259289,32058,287587.2,378413.35
662,2023,5912.9,6484.6,8610,11924.7,12995.1,4954.5,5709.9,8493,12435.1,14062.55,-6336.75,-4572,134.5,4451.1,5698.2
670,2023,3715.2,4061.9,5946,8881.6,10000.55,3820.5,4258,5986.5,8586.1,9743.55,-4272.3,-3259.2,10,3174,4471
678,2023,2942.65,3218.1,4723,7170.1,8248.3,7502.9,8864.5,14680.5,25322.5,28865.05,-24055.3,-20394.3,-9896.5,-3634.5,-2015.25
682,2023,1931107.3,2097994,2796077.5,3821651,4175291.25,1258055.15,1388906.9,2074922,2992356.3,3413277.8,-833333.35,-494066.7,743796,1910618.9,2324447.9
686,2023,84600.55,90398.2,117382.5,157825.1,174027.85,155813.25,183466.5,280192,433971.3,511814.65,-398601.3,-317388,-160247,-55046.5,-21631.9000000001
688,2023,190858.75,209900.9,284415,402680.8,452692.7,116617.4,143473.7,242148.5,418969.9,481417.65,-227792.5,-145480.5,40950.5,204194.4,242663.9
690,2023,4094.95,4478.6,6513.5,11209.9,13115.8,3505.8,4068.2,7271.5,11797.9,13653.45,-7612.3,-5713.5,-477.5,4794.8,6955.15
694,2023,33757.95,38299.5,65186.5,123001.1,144129.8,19156.95,24918.9,55367,129998.3,159948.7,-95060.65,-63667.5,10100.5,69192,95304.9
702,2023,492953.3,547913.6,783293.5,1132962.4,1277482.7,191012.9,219246.5,351862.5,570005.1,645667.95,34629.55,122494.5,418457.5,781877.6,923426.15
703,2023,72968.85,77714.6,104928.5,150363.8,170307,60110.95,68184.4,100182.5,148338.3,167189,-73509.6,-50319.2,5225.5,62837.6,83128.8
704,2023,277206.3,300248.1,403375.5,587566,671842.15,473344.6,531670.1,887781.5,1421996.9,1648484.05,-1257268.2,-1014712,-466088,-73142.7,28573.6499999998
705,2023,46164.15,50224.3,69482.5,99979.3,112579.1,44218.6,50845.1,73217.5,104839.6,119282.4,-54116.95,-40234,-2899.5,34032.9,49493.25
706,2023,119259.5,135357.2,197178.5,317424,367214.35,174095.85,229470.5,546582.5,1146647.1,1482902.95,-1291006,-952551.3,-352434,3598.10000000001,67667.5
710,2023,1001110.2,1068012.7,1343951.5,1732514.1,1864652.45,245977.5,288391.3,428076,626700.8,720834.55,490964.1,569872.8,924503,1324351.7,1469988.9
716,2023,74606.3,85963.8,129575,209166.1,230935.1,514862.05,585419.8,861538,1249519.7,1407161.3,-1254581.35,-1117572.2,-719926.5,-431962.9,-361150.2
724,2023,1812919,1926498.7,2381060.5,3035001.2,3216485.7,712245.6,851649.1,1469401,2589528.4,3020128.25,-661975.15,-231763.5,895656.5,1792540.2,2139882
728,2023,23477.7,27684.4,56741.5,122382.6,160205.6,312177.45,443913,1035787.5,1744627.7,1854096.95,-1788457.75,-1674914.7,-949481.5,-355237.3,-257562.85
729,2023,390452.95,432618.7,617848,903218,1021370.05,499646.9,617191.4,1267814.5,2516489.4,3004619.3,-2411627.1,-1932303.6,-633971.5,57450.8,197342.05
732,2023,9506.85,12534.8,34910,93371.5,117990.9,11568.3,13188.8,19773,29366.1,32607.2,-14179.95,-9637,15018,73454,97927.35
740,2023,18384.25,21284.8,33163.5,58762.3,71266.75,26549.15,28916.3,38178,53399.3,60075.35,-32980.45,-24958.2,-4759,20636.8,34486.1
748,2023,5361.9,6524.9,11900.5,22678,27689.1,32607.65,36862,54094,82215.1,92494.4499999999,-82970.85,-69715.1,-41451.5,-20633.8,-13853.25
752,2023,477355.95,502534.7,605533,748752.7,803069.15,235933.4,261968.5,381849.5,545680.9,601588.45,-21837.1,41864.8,222821.5,402320.1,455839.75
