country_code,year,q05f,q10f,q50f,q90f,q95f,q05m,q10m,q50m,q90m,q95m,q05t,q10t,q50t,q90t,q95t
56,2038,6082435.5082127,6228279.79954026,6697929.7527721,7136880.87845599,7252878.98352276,6012180.0484071,6175905.38393301,6672900.54594105,7132237.97493058,7274982.49934086,12104284.6184849,12406740.6105047,13379634.9393209,14261199.2395138,14532343.6537413
64,2038,327243.688784178,354604.569071158,426868.548593539,485009.702503801,504835.636338208,360538.299484949,389989.599978716,466282.449111418,527295.893394264,547278.894775571,687629.719666355,745580.448968995,893725.476029798,1010743.36922289,1052497.65118436
68,2038,6569927.43584365,6743058.66027058,7158451.5483555,7549089.09626252,7625750.14582323,6529039.10416276,6712816.53735755,7139345.18467308,7554153.59244013,7632068.81981494,13116097.1674701,13451916.7846168,14304166.6304118,15115438.1422229,15248434.5711104
70,2038,1154604.82263397,1194302.95276349,1412586.41622215,1635348.68344505,1691066.92509939,1092115.97338204,1131915.54148099,1361160.34271797,1589127.86090837,1645809.21601413,2250293.06927898,2329707.67195693,2770652.61460529,3226544.61534469,3336598.51956342
72,2038,1367645.08931473,1444577.07575159,1622687.84378544,1757751.4583046,1798988.27633978,1285093.44051903,1372156.59622948,1542293.91999463,1678988.6040311,1718669.7495139,2656460.8462289,2817741.91903307,3165756.76700368,3435456.74260196,3517212.5586996
76,2038,110951399.849467,111957667.222245,115824552.858734,120307046.283883,121129320.282497,105663879.028632,106444544.658742,110892813.573214,115429641.824478,116411460.17182,216453601.767562,218623014.856285,226745161.910284,235843362.535316,237381323.68606
84,2038,204725.914960926,222396.896233425,269685.047064054,307462.687569258,320433.354465305,197518.504388224,215231.29216806,262905.857440527,300254.32494247,315684.143186039,402007.088108078,438061.933304367,532403.400479513,607395.375441457,636050.75087228
90,2038,452271.558733937,472392.285774306,513358.8802745,545646.648698943,555321.838111618,463763.204058488,486457.448964142,528593.617992702,562542.079149828,571169.217559884,914777.332524509,958857.528855739,1042028.36540663,1107828.73813346,1125710.41135161
96,2038,224529.124117406,238757.781168254,281316.523560529,337756.315102577,358448.105832348,236515.551217668,249453.994345693,295577.61089249,354749.879700748,376086.90390962,461273.665686652,488180.721982821,576759.453164476,692435.144535498,734881.235050231
100,2038,2448796.51982564,2561080.06972511,2983434.79943438,3336963.85423824,3460613.52293041,2280577.78373258,2397517.20266121,2835408.90330752,3207766.05232013,3330452.18882594,4729538.56256508,4959641.61202951,5820418.67966854,6540854.59099591,6791161.5787217
104,2038,24312100.9987644,25948550.0166594,29272366.9803044,31302588.1216167,31923844.9089701,22303144.4210556,23866506.7036544,27165593.8998917,29270014.9050091,29781918.8457481,46540424.5182781,49833147.2513203,56448172.607196,60552082.4923142,61727412.9170312
108,2038,8628331.92089535,9062526.78919034,10088778.9573253,11026437.1662789,11338424.3980578,8517717.96906676,8955417.17208644,9996938.92259118,10931475.8908836,11288628.8885821,17186201.3652964,18029922.3952062,20088038.9621971,21967509.3282863,22608418.9309647
112,2038,4408765.65515391,4556359.11987846,4942004.22422999,5312315.53533382,5426016.54016816,3866953.25078401,4020597.20611961,4418829.14171468,4806015.61684321,4922809.52795946,8280156.91323956,8576526.13930448,9368152.36279703,10119528.9170911,10342252.3706861
116,2038,8562872.38846529,9107129.90711868,10461433.8641913,11352385.7861209,11627243.7043202,8295531.77534902,8828505.05558842,10185092.5629588,11135199.693072,11370739.5100216,16874997.794698,17966223.5972661,20643669.312731,22468928.5767041,23020677.15418
120,2038,18722446.2681226,19142046.9424812,20558891.2611917,21852187.3674082,22205063.8587781,18702176.6851859,19161951.7860148,20571650.5598218,21889438.5175063,22227873.4800921,37450006.8755238,38325132.3644011,41120962.9432225,43769830.9006826,44435658.3478053
124,2038,21119047.6135391,21678240.4357685,23328642.930508,25060416.722118,25486869.9462642,21039464.8644182,21638602.9284941,23359797.8585899,25162045.2776002,25648952.3247672,42088901.9080689,43287459.1032321,46723915.7561143,50229666.1994126,51123104.4094169
132,2038,279575.101982444,294466.731963906,334435.193198379,366678.855736748,376697.915033075,276727.197514328,291475.185915509,332788.118477365,365019.142089804,375368.406395235,556202.964138664,586340.616397774,667219.333297117,731735.96731721,751730.689687286
140,2038,2433841.98635002,2521884.43826019,3102264.73627855,3743324.93226955,3884897.13961984,2392006.64027841,2468358.30010824,3050043.760104,3679802.61559724,3821262.33264808,4827340.14587664,4988296.19350384,6152758.52849288,7417338.74271211,7704471.49437984
144,2038,9537101.09605392,10047157.2403911,11210055.5975699,12008592.3448074,12215578.0209244,8718241.92083586,9223156.78434525,10385696.3708129,11205687.8164144,11443186.9201569,18238146.1161574,19283177.4076284,21596857.5839448,23208697.9348072,23670991.8904481
148,2038,12247475.348566,12835032.449733,14364507.8352672,15726573.0109901,16223966.3240917,12245842.0569368,12811464.2874466,14335561.1352823,15680253.5428207,16207973.8239514,24481942.9645664,25686198.3174681,28680192.7537935,31409208.0204101,32411360.6805617
152,2038,8702650.96595906,9071312.01438337,10130377.2032461,10807590.1686418,10968808.90288,8438512.16013921,8830315.86331333,9909688.60044667,10594153.7636484,10758664.2147929,17126142.5100478,17919121.9749184,20041236.908232,21375863.310092,21716301.432754
156,2038,690117591.117403,695057694.996947,711067759.449173,725057594.698515,730129565.970443,707139602.866115,715100191.664691,736534077.433526,757672787.986032,764396765.209664,1398779256.28867,1410797979.42092,1448078240.88105,1480744249.31335,1492888987.81146
170,2038,25749448.4819903,26283029.5752615,28491487.0911711,30387323.1476014,30754418.2565542,24754690.735686,25264012.0516728,27521042.9489814,29520673.5132952,29878359.8494022,50523913.5241284,51535344.8491471,56037366.5746378,59885301.5967786,60590855.7864774
174,2038,554187.916960614,567873.70703096,623653.642110127,673318.033304669,684797.40743686,558158.528126862,573497.487248404,631365.870134807,683368.964935637,693507.822434745,1113938.86148273,1141467.54207968,1255257.80740272,1356422.06193526,1377673.51529443
175,2038,158779.052502769,169361.184882093,208223.974870225,242599.658317937,252157.779538516,154044.221437236,164842.371468159,204188.290447306,238555.611761988,248547.068835272,312762.40104449,334052.646190374,412547.659543796,481381.327142724,500751.765107283
178,2038,3918614.43049586,4082083.36938045,4613424.31818221,5127928.15252169,5319499.93036427,3893168.92481907,4082475.43226913,4615755.65357497,5121130.97697113,5337441.81262934,7796201.70691923,8153713.91178617,9229477.8964441,10237320.4870193,10655263.7736152
180,2038,66825483.9383453,69730534.5343246,77604682.9022196,82189033.6276062,83337080.7105512,66481264.6971312,69413621.9314075,77363981.5734698,82161733.1388189,83362410.6803844,133445251.720098,139258962.020195,154973608.347629,164335993.274698,166653806.074343
188,2038,2480288.11045099,2588661.66205737,2840918.3880229,3055996.1021248,3122368.36036748,2435360.10485065,2553682.77275087,2810437.90759181,3036477.30020979,3102685.39666707,4916309.93683712,5148834.57366402,5650029.80065654,6089285.58114806,6225704.96567436
191,2038,1526705.13834487,1608712.00989346,1850452.35433026,2079705.34075772,2147160.50533388,1434163.33514009,1505858.43677496,1759023.70047876,1995245.85573072,2064834.02759101,2964473.83824004,3115864.20790421,3610695.39718867,4077400.29016768,4214077.33209382
192,2038,4722951.43464282,4926481.33976709,5404167.17442529,5847282.37961921,5984177.07275481,4596867.98240983,4806024.25810394,5310492.12934534,5770901.8133478,5925355.98853516,9335631.15362817,9731302.48462385,10713584.3201687,11625549.2244907,11901466.444683
196,2038,635575.421646337,664964.391725934,753242.156247043,838657.654196653,861727.576354803,637476.65572588,664488.68876382,758162.728408009,846005.734101943,871208.131402749,1275850.50879041,1328861.81245446,1510971.45654398,1684098.75713929,1729391.06343914
203,2038,4756799.21277273,4915237.186279,5374168.66448521,5722464.43070377,5809314.5029224,4653660.73619306,4821948.58695437,5302985.9679266,5687946.11161347,5776552.65607713,9442032.27851611,9736091.90113447,10663742.6439309,11409686.1041067,11580115.7988804
204,2038,8665988.79584279,8941365.61005606,9815020.73782345,10591246.7457099,10839887.0460542,8644579.86980807,8951081.90899892,9855397.50872898,10647053.6478546,10885589.5698391,17324574.8044771,17887332.467364,19676570.3534011,21213560.0000938,21718779.782484
208,2038,2855913.86027794,2944147.32003913,3194060.27885826,3370532.8915413,3429295.40724403,2844143.06553279,2933935.59742926,3188276.87562305,3378137.02419543,3438100.21204696,5712648.92728367,5878893.91876905,6385093.42692809,6754886.96356311,6865746.64556827
214,2038,5580997.04815051,5766534.95306399,6353630.9546861,6847724.5987638,6979853.76036821,5444868.6306204,5663903.46852299,6261182.47029546,6768165.72701351,6898978.17904607,11034936.4763841,11444764.8330535,12614863.8409544,13611840.8812232,13873084.4469641
218,2038,9379183.98012069,9787507.92209639,10784246.8760715,11440529.8066421,11672134.998216,9287565.41483291,9710043.74417873,10723370.2693017,11413371.146357,11652045.949808,18690771.4285468,19486611.7092349,21516559.0597709,22847464.9289654,23333912.7602413
222,2038,3057718.3994135,3181718.89614508,3509085.81493424,3826561.23562961,3927449.4927872,2676314.44916772,2793099.30802965,3117400.07605629,3433947.87653211,3542886.68298186,5741080.47216141,5977011.71527698,6626702.94571938,7258119.5684661,7461618.27028421
226,2038,1071756.27167952,1100932.59189361,1223809.0947696,1359801.74459848,1400403.28791132,1199601.53091935,1229004.47315379,1354728.62282115,1492154.85827619,1533511.52780263,2270473.51191911,2328898.98477968,2579714.38889787,2850660.76739587,2934533.83438784
231,2038,82552228.4548523,83878879.8754873,89896389.8123811,94696313.0683347,96136964.7227495,82420785.5983169,83946066.6960792,89973551.6591268,95077128.7429324,96667068.364646,164817171.974027,167884031.321831,179908502.078307,189852472.158385,192895172.578629
232,2038,1735827.57534668,1855133.64577142,2305438.44314593,2818717.30886909,3013324.7075249,1739495.75948393,1858569.35015268,2318909.59498919,2841798.37583938,3032514.93731205,3473798.83423926,3714776.12975841,4624417.20295657,5661711.11366021,6047028.18785049
233,2038,550879.845827929,583865.519474904,675259.04646341,743395.397392685,765317.801303014,506877.44905656,539727.316087908,637264.722554206,704427.467286894,729879.116103611,1059212.27148668,1123135.6554241,1311161.14277404,1444929.62861798,1494414.53979291
242,2038,344968.124525152,374179.594982662,463652.542180468,530083.634746244,544972.771635213,344559.722917972,375566.504580164,468606.522819804,538051.60408923,552073.456324413,689718.31255514,750580.879704709,932173.84752708,1067131.78206021,1097987.46237238
246,2038,2598855.55591196,2665497.54548494,2849504.47852051,2996121.77148312,3043835.56361068,2514736.17617875,2592196.83129761,2785204.82269796,2941745.89126425,2995418.80906335,5114095.95397999,5262211.64925345,5634942.93397,5934769.06741234,6028353.27196731
250,2038,34608271.2159141,35264298.8929889,36875217.5401026,38491241.9666402,38933984.5496601,32694814.6275449,33358286.4697975,35064588.8837475,36683865.16017,37310790.0706857,67248589.0739519,68639987.9779446,71940974.0061114,75139461.9915129,76262649.5866478
254,2038,188023.093596259,202429.204395549,235167.08881195,264473.389495759,273441.326505325,183963.415318512,199252.151099353,232304.307058373,262717.721174066,271403.614661851,372281.087632119,401794.767515931,467647.361006427,527294.39369929,544388.713373475
258,2038,117662.009425702,125885.975398947,148286.052258427,161977.935723931,165405.450991451,117086.547702623,125602.849910634,148628.492256297,163002.306625921,166739.749060631,234136.977307202,251534.354355429,297031.496319013,324824.562357807,332136.441961272
262,2038,506747.361029712,532955.331812126,613354.182959623,710725.538318121,745890.123948478,529571.888035777,562157.611318833,644832.900220549,741920.373374882,774129.738049484,1036314.4755802,1095975.28788655,1258160.51352689,1448403.53977816,1519982.41508499
266,2038,1539711.49349068,1618945.89044256,1837190.60324534,2081520.49220393,2179847.84690041,1562611.60758136,1637421.17072831,1857307.80162992,2102706.31071631,2212980.59389323,3100881.22334774,3259212.56038748,3693714.60134807,4182027.7048363,4402222.20913259
268,2038,1579129.305134,1675937.84999012,1956819.06090657,2136140.03294606,2178648.0130127,1404707.38950311,1504135.96081593,1792092.11506572,1981826.12649513,2025204.24884331,2992906.51601396,3178546.85532094,3749132.16980141,4114641.63465142,4200740.80375809
270,2038,1587578.8804507,1676765.48538016,1883644.66453745,2087776.60149297,2137011.16118973,1569531.95154476,1653397.88295942,1862547.44892215,2069073.46426355,2117674.23645489,3158089.39214913,3327851.64733769,3745574.67178779,4154122.70076206,4249664.37576118
275,2038,3136333.86449547,3297928.99379755,3972222.77743986,4686789.49577314,4895402.88957509,3292667.80916848,3482800.1286443,4178220.90553632,4935204.68855055,5149704.53017077,6431392.81205427,6792331.07450305,8159880.20507802,9617888.82082782,10035376.8390857
276,2038,36511002.3018067,37959281.0797995,43713737.367959,47690588.8470318,48713071.2637702,35521461.6118316,37264701.1023451,43330394.4605887,47515025.9592063,48757419.0631044,72109071.4797562,75364417.5409507,87052212.4415795,95250063.3876688,97493223.4581966
288,2038,19886648.6620744,20527758.6267214,22043924.1624788,23485852.0944001,23956131.1309611,20350309.9562295,21027076.8246085,22588678.9002828,24096535.7116277,24682463.8090861,40175129.9885284,41529772.1418602,44662551.0023075,47589749.0876395,48624185.2612013
296,2038,48202.0600153983,53221.1172368302,72209.3864297238,81628.5760169893,83389.6081959194,45371.8491198123,50346.4624821002,69674.3818004418,79294.1924701324,81241.1046479626,93615.7044820417,103614.497926436,141880.81364863,160712.425618919,164551.213336023
300,2038,4054378.69252742,4224512.19755392,4914663.60581357,5501327.58650626,5656362.48957896,3871574.03564281,4042953.85192503,4769338.9965299,5397256.72517067,5543714.42619563,7922995.15776607,8271896.28772323,9688406.89731384,10890064.3512345,11204844.1695499
308,2038,52723.7239830087,55386.99738801,64168.8875772539,73837.0135930597,76848.404801254,52263.1138765343,54941.2203133248,63746.5004221518,73589.3730046039,76912.0880178067,105151.235193162,110303.586189917,127889.378568924,147229.872648072,153593.582814051
312,2038,170375.274434874,178937.353962337,215952.662273266,243906.153489251,249351.891514185,142547.520853254,149888.961555305,186248.144030417,213791.969316499,220466.328526619,313021.295712412,329156.834969534,402295.740595443,457397.268772693,469632.718111465
